,de.wayofquality.blended,blended.persistence,2.1.0,2017-07-04 19:10     70798,https://mvnrepository.com/artifact/de.wayofquality.blended/blended.persistence/2.1.0,https://repo1.maven.org/maven2/de/wayofquality/blended/blended.persistence/2.1.0/blended.persistence-2.1.0.jar
,love.forte.catcode2,catcode2-serialization-kotlinx-watchossimulatorarm64,0.1.5,2022-09-02 14:57       261,https://mvnrepository.com/artifact/love.forte.catcode2/catcode2-serialization-kotlinx-watchossimulatorarm64/0.1.5,https://repo1.maven.org/maven2/love/forte/catcode2/catcode2-serialization-kotlinx-watchossimulatorarm64/0.1.5/catcode2-serialization-kotlinx-watchossimulatorarm64-0.1.5-metadata.jar
,net.n2oapp.framework,n2o-export,7.12.14,2021-03-18 10:24     25849,https://mvnrepository.com/artifact/net.n2oapp.framework/n2o-export/7.12.14,https://repo1.maven.org/maven2/net/n2oapp/framework/n2o-export/7.12.14/n2o-export-7.12.14.jar
,software.amazon.awssdk,mediaconvert,2.19.7,2022-12-29 21:31   2782996,https://mvnrepository.com/artifact/software.amazon.awssdk/mediaconvert/2.19.7,https://repo1.maven.org/maven2/software/amazon/awssdk/mediaconvert/2.19.7/mediaconvert-2.19.7.jar
,de.theitshop,testcompose,0.0.2,2022-04-01 16:51     50431,https://mvnrepository.com/artifact/de.theitshop/testcompose/0.0.2,https://repo1.maven.org/maven2/de/theitshop/testcompose/0.0.2/testcompose-0.0.2.jar
,org.mobicents.servlet.sip.containers,sip-servlets-catalina-8,3.1.744,2016-07-16 16:35    126488,https://mvnrepository.com/artifact/org.mobicents.servlet.sip.containers/sip-servlets-catalina-8/3.1.744,https://repo1.maven.org/maven2/org/mobicents/servlet/sip/containers/sip-servlets-catalina-8/3.1.744/sip-servlets-catalina-8-3.1.744.jar
,org.bidib.jbidib,bidibwizard-api,2.0.0-M1,2020-02-26 06:43    443852,https://mvnrepository.com/artifact/org.bidib.jbidib/bidibwizard-api/2.0.0-M1,https://repo1.maven.org/maven2/org/bidib/jbidib/bidibwizard-api/2.0.0-M1/bidibwizard-api-2.0.0-M1.jar
,org.apereo.cas,cas-server-support-webauthn-jpa,6.4.2,2021-10-17 13:17      4821,https://mvnrepository.com/artifact/org.apereo.cas/cas-server-support-webauthn-jpa/6.4.2,https://repo1.maven.org/maven2/org/apereo/cas/cas-server-support-webauthn-jpa/6.4.2/cas-server-support-webauthn-jpa-6.4.2-tests.jar
,pro.chenggang,mybatis-r2dbc-spring,1.2.5.RELEASE,2022-11-07 04:27     61450,https://mvnrepository.com/artifact/pro.chenggang/mybatis-r2dbc-spring/1.2.5.RELEASE,https://repo1.maven.org/maven2/pro/chenggang/mybatis-r2dbc-spring/1.2.5.RELEASE/mybatis-r2dbc-spring-1.2.5.RELEASE.jar
,io.fabric8,fabric8-agent,2.2.215,2017-06-10 11:20      7963,https://mvnrepository.com/artifact/io.fabric8/fabric8-agent/2.2.215,https://repo1.maven.org/maven2/io/fabric8/fabric8-agent/2.2.215/fabric8-agent-2.2.215-tests.jar
,software.amazon.awssdk,lexruntimev2,2.18.41,2022-12-16 22:37    663232,https://mvnrepository.com/artifact/software.amazon.awssdk/lexruntimev2/2.18.41,https://repo1.maven.org/maven2/software/amazon/awssdk/lexruntimev2/2.18.41/lexruntimev2-2.18.41.jar
,dev.inmo,micro_utils.fsm.common-jvm,0.9.19,2022-04-07 19:30    117559,https://mvnrepository.com/artifact/dev.inmo/micro_utils.fsm.common-jvm/0.9.19,https://repo1.maven.org/maven2/dev/inmo/micro_utils.fsm.common-jvm/0.9.19/micro_utils.fsm.common-jvm-0.9.19.jar
,dev.r0bert,beliefspread_3,0.15.1,2022-08-23 13:42     28652,https://mvnrepository.com/artifact/dev.r0bert/beliefspread_3/0.15.1,https://repo1.maven.org/maven2/dev/r0bert/beliefspread_3/0.15.1/beliefspread_3-0.15.1.jar
,net.mamoe,mirai-api-http,2.5.0,2022-05-06 12:01   2474513,https://mvnrepository.com/artifact/net.mamoe/mirai-api-http/2.5.0,https://repo1.maven.org/maven2/net/mamoe/mirai-api-http/2.5.0/mirai-api-http-2.5.0.jar
,software.amazon.awssdk,third-party-jackson-core,2.19.10,2023-01-04 21:05    384655,https://mvnrepository.com/artifact/software.amazon.awssdk/third-party-jackson-core/2.19.10,https://repo1.maven.org/maven2/software/amazon/awssdk/third-party-jackson-core/2.19.10/third-party-jackson-core-2.19.10.jar
,org.n52.sensorweb,52n-xml-drt-v100,2.5.0,2018-04-23 11:21     41104,https://mvnrepository.com/artifact/org.n52.sensorweb/52n-xml-drt-v100/2.5.0,https://repo1.maven.org/maven2/org/n52/sensorweb/52n-xml-drt-v100/2.5.0/52n-xml-drt-v100-2.5.0.jar
,io.netty,netty-transport-udt,4.0.0.CR7,2013-06-28 13:37     28632,https://mvnrepository.com/artifact/io.netty/netty-transport-udt/4.0.0.CR7,https://repo1.maven.org/maven2/io/netty/netty-transport-udt/4.0.0.CR7/netty-transport-udt-4.0.0.CR7.jar
,tz.co.asoft,math-core,2.0.14,2022-10-07 01:05      2557,https://mvnrepository.com/artifact/tz.co.asoft/math-core/2.0.14,https://repo1.maven.org/maven2/tz/co/asoft/math-core/2.0.14/math-core-2.0.14.jar
,org.wvlet.airframe,airframe-spec_2.11,0.56,2018-08-24 23:56      2435,https://mvnrepository.com/artifact/org.wvlet.airframe/airframe-spec_2.11/0.56,https://repo1.maven.org/maven2/org/wvlet/airframe/airframe-spec_2.11/0.56/airframe-spec_2.11-0.56.jar
,org.sejda,sejda-core,3.2.73,2019-05-08 10:42     80381,https://mvnrepository.com/artifact/org.sejda/sejda-core/3.2.73,https://repo1.maven.org/maven2/org/sejda/sejda-core/3.2.73/sejda-core-3.2.73.jar
,io.vertx,vertx-web-templ-rocker,4.3.0,2022-05-11 11:29     17149,https://mvnrepository.com/artifact/io.vertx/vertx-web-templ-rocker/4.3.0,https://repo1.maven.org/maven2/io/vertx/vertx-web-templ-rocker/4.3.0/vertx-web-templ-rocker-4.3.0-tests.jar
,ch.tutteli.atrium,atrium-api-cc-en_GB-js,0.14.0,2020-11-14 13:04     92302,https://mvnrepository.com/artifact/ch.tutteli.atrium/atrium-api-cc-en_GB-js/0.14.0,https://repo1.maven.org/maven2/ch/tutteli/atrium/atrium-api-cc-en_GB-js/0.14.0/atrium-api-cc-en_GB-js-0.14.0.jar
,org.sonatype.nexus,nexus-httpclient,3.28.0-01,2020-10-01 18:52     34760,https://mvnrepository.com/artifact/org.sonatype.nexus/nexus-httpclient/3.28.0-01,https://repo1.maven.org/maven2/org/sonatype/nexus/nexus-httpclient/3.28.0-01/nexus-httpclient-3.28.0-01.jar
,org.sonatype.nexus.plugins,nexus-logging-plugin,2.7.1-01,2014-01-10 02:42    155538,https://mvnrepository.com/artifact/org.sonatype.nexus.plugins/nexus-logging-plugin/2.7.1-01,https://repo1.maven.org/maven2/org/sonatype/nexus/plugins/nexus-logging-plugin/2.7.1-01/nexus-logging-plugin-2.7.1-01.jar
,maven-plugins,maven-macker-plugin,0.4.2,2005-09-20 05:49     12032,https://mvnrepository.com/artifact/maven-plugins/maven-macker-plugin/0.4.2,https://repo1.maven.org/maven2/maven-plugins/maven-macker-plugin/0.4.2/maven-macker-plugin-0.4.2.jar
,software.amazon.awssdk,iam,2.17.98,2021-12-08 20:35   3261062,https://mvnrepository.com/artifact/software.amazon.awssdk/iam/2.17.98,https://repo1.maven.org/maven2/software/amazon/awssdk/iam/2.17.98/iam-2.17.98.jar
,io.fabric8.forge,camel-tooling-util,2.2.137,2016-03-17 17:09     47185,https://mvnrepository.com/artifact/io.fabric8.forge/camel-tooling-util/2.2.137,https://repo1.maven.org/maven2/io/fabric8/forge/camel-tooling-util/2.2.137/camel-tooling-util-2.2.137.jar
,io.undertow,undertow-core,1.4.17.Final,2017-06-26 04:29    672898,https://mvnrepository.com/artifact/io.undertow/undertow-core/1.4.17.Final,https://repo1.maven.org/maven2/io/undertow/undertow-core/1.4.17.Final/undertow-core-1.4.17.Final-tests.jar
,org.wildfly,wildfly-web-common,10.0.0.CR2,2015-09-25 03:02     48566,https://mvnrepository.com/artifact/org.wildfly/wildfly-web-common/10.0.0.CR2,https://repo1.maven.org/maven2/org/wildfly/wildfly-web-common/10.0.0.CR2/wildfly-web-common-10.0.0.CR2.jar
,org.bitbucket.pshirshov.izumitk,cassandra_2.12,1.2.107,2017-12-11 10:51     12456,https://mvnrepository.com/artifact/org.bitbucket.pshirshov.izumitk/cassandra_2.12/1.2.107,https://repo1.maven.org/maven2/org/bitbucket/pshirshov/izumitk/cassandra_2.12/1.2.107/cassandra_2.12-1.2.107-tests.jar
,org.axonframework,axon-spring,4.8.3,2023-10-20 11:06    126893,https://mvnrepository.com/artifact/org.axonframework/axon-spring/4.8.3,https://repo1.maven.org/maven2/org/axonframework/axon-spring/4.8.3/axon-spring-4.8.3.jar
,org.jresearch.commons.gwt,org.jresearch.commons.gwt.utils.test,1.0.173,2017-12-06 03:16      7044,https://mvnrepository.com/artifact/org.jresearch.commons.gwt/org.jresearch.commons.gwt.utils.test/1.0.173,https://repo1.maven.org/maven2/org/jresearch/commons/gwt/org.jresearch.commons.gwt.utils.test/1.0.173/org.jresearch.commons.gwt.utils.test-1.0.173.jar
,net.sf.xsd2pgschema,xsd2pgschema,2.6.1,2017-08-18 07:55    353112,https://mvnrepository.com/artifact/net.sf.xsd2pgschema/xsd2pgschema/2.6.1,https://repo1.maven.org/maven2/net/sf/xsd2pgschema/xsd2pgschema/2.6.1/xsd2pgschema-2.6.1.jar
,no.nav.tjenestespesifikasjoner,brukervarsel-v1-tjenestespesifikasjon,1.2019.07.10-10.57-b55f47790a9d,2019-07-10 09:16     47744,https://mvnrepository.com/artifact/no.nav.tjenestespesifikasjoner/brukervarsel-v1-tjenestespesifikasjon/1.2019.07.10-10.57-b55f47790a9d,https://repo1.maven.org/maven2/no/nav/tjenestespesifikasjoner/brukervarsel-v1-tjenestespesifikasjon/1.2019.07.10-10.57-b55f47790a9d/brukervarsel-v1-tjenestespesifikasjon-1.2019.07.10-10.57-b55f47790a9d.jar
,dk.glasius,i18n-enums,5.0.0,2023-10-09 11:20     21328,https://mvnrepository.com/artifact/dk.glasius/i18n-enums/5.0.0,https://repo1.maven.org/maven2/dk/glasius/i18n-enums/5.0.0/i18n-enums-5.0.0-plain.jar
,software.amazon.awssdk,workspaces,2.5.48,2019-05-21 19:31    826406,https://mvnrepository.com/artifact/software.amazon.awssdk/workspaces/2.5.48,https://repo1.maven.org/maven2/software/amazon/awssdk/workspaces/2.5.48/workspaces-2.5.48.jar
,xyz.rogfam,littleproxy,2.0.11,2022-08-13 09:26  13679161,https://mvnrepository.com/artifact/xyz.rogfam/littleproxy/2.0.11,https://repo1.maven.org/maven2/xyz/rogfam/littleproxy/2.0.11/littleproxy-2.0.11-littleproxy-shade.jar
,io.streamnative,pulsar-io-hdfs3,2.9.5.4,2023-09-25 03:14  47099969,https://mvnrepository.com/artifact/io.streamnative/pulsar-io-hdfs3/2.9.5.4,https://repo1.maven.org/maven2/io/streamnative/pulsar-io-hdfs3/2.9.5.4/pulsar-io-hdfs3-2.9.5.4.jar
,org.jppf,jppf-jmxremote-nio,6.2-beta,2019-12-27 07:15     74407,https://mvnrepository.com/artifact/org.jppf/jppf-jmxremote-nio/6.2-beta,https://repo1.maven.org/maven2/org/jppf/jppf-jmxremote-nio/6.2-beta/jppf-jmxremote-nio-6.2-beta.jar
,info.archinnov,integration-test-3_0,5.2.0,2017-01-15 16:05    421126,https://mvnrepository.com/artifact/info.archinnov/integration-test-3_0/5.2.0,https://repo1.maven.org/maven2/info/archinnov/integration-test-3_0/5.2.0/integration-test-3_0-5.2.0.jar
,org.sonatype.nexus,nexus-rest-api,1.0.0,2008-09-17 23:26    203766,https://mvnrepository.com/artifact/org.sonatype.nexus/nexus-rest-api/1.0.0,https://repo1.maven.org/maven2/org/sonatype/nexus/nexus-rest-api/1.0.0/nexus-rest-api-1.0.0.jar
,io.liftwizard,liftwizard-config-reladomo,0.10.0,2020-12-03 16:22      4331,https://mvnrepository.com/artifact/io.liftwizard/liftwizard-config-reladomo/0.10.0,https://repo1.maven.org/maven2/io/liftwizard/liftwizard-config-reladomo/0.10.0/liftwizard-config-reladomo-0.10.0.jar
,net.savantly.sprout,sprout-spring-boot-starter,2.0.0-RC1,2020-08-17 00:52     82415,https://mvnrepository.com/artifact/net.savantly.sprout/sprout-spring-boot-starter/2.0.0-RC1,https://repo1.maven.org/maven2/net/savantly/sprout/sprout-spring-boot-starter/2.0.0-RC1/sprout-spring-boot-starter-2.0.0-RC1.jar
,org.sklsft.generator,generator-components,4.1.0-M1,2023-06-21 23:04     53767,https://mvnrepository.com/artifact/org.sklsft.generator/generator-components/4.1.0-M1,https://repo1.maven.org/maven2/org/sklsft/generator/generator-components/4.1.0-M1/generator-components-4.1.0-M1.jar
,io.ktor,ktor-pebble-metadata,1.4.0,2020-08-18 17:17       704,https://mvnrepository.com/artifact/io.ktor/ktor-pebble-metadata/1.4.0,https://repo1.maven.org/maven2/io/ktor/ktor-pebble-metadata/1.4.0/ktor-pebble-metadata-1.4.0-all.jar
,co.touchlab,kermit-bugsnag-watchosx64,1.0.2,2021-11-29 23:35      5464,https://mvnrepository.com/artifact/co.touchlab/kermit-bugsnag-watchosx64/1.0.2,https://repo1.maven.org/maven2/co/touchlab/kermit-bugsnag-watchosx64/1.0.2/kermit-bugsnag-watchosx64-1.0.2-metadata.jar
,org.jetbrains.kotlin-wrappers,kotlin-electron,24.6.3-pre.625,2023-09-17 16:53       673,https://mvnrepository.com/artifact/org.jetbrains.kotlin-wrappers/kotlin-electron/24.6.3-pre.625,https://repo1.maven.org/maven2/org/jetbrains/kotlin-wrappers/kotlin-electron/24.6.3-pre.625/kotlin-electron-24.6.3-pre.625.jar
,cool.scx,scx,1.16.4,2022-08-14 05:08    153705,https://mvnrepository.com/artifact/cool.scx/scx/1.16.4,https://repo1.maven.org/maven2/cool/scx/scx/1.16.4/scx-1.16.4.jar
,me.ahoo.cosec,cosec-jwt,1.6.5,2022-12-31 14:28      9544,https://mvnrepository.com/artifact/me.ahoo.cosec/cosec-jwt/1.6.5,https://repo1.maven.org/maven2/me/ahoo/cosec/cosec-jwt/1.6.5/cosec-jwt-1.6.5.jar
,me.ahoo.govern,discovery,0.9.2,2021-05-13 06:06     57847,https://mvnrepository.com/artifact/me.ahoo.govern/discovery/0.9.2,https://repo1.maven.org/maven2/me/ahoo/govern/discovery/0.9.2/discovery-0.9.2.jar
,io.devbench.uibuilder.components,confirm-dialog,1.0.0,2019-02-25 16:26    238535,https://mvnrepository.com/artifact/io.devbench.uibuilder.components/confirm-dialog/1.0.0,https://repo1.maven.org/maven2/io/devbench/uibuilder/components/confirm-dialog/1.0.0/confirm-dialog-1.0.0.jar
,software.amazon.awssdk,medialive,2.13.26,2020-05-28 19:40   2734072,https://mvnrepository.com/artifact/software.amazon.awssdk/medialive/2.13.26,https://repo1.maven.org/maven2/software/amazon/awssdk/medialive/2.13.26/medialive-2.13.26.jar
,net.javacrumbs.shedlock,shedlock-provider-memcached-spy,4.37.0,2022-06-14 17:26      6482,https://mvnrepository.com/artifact/net.javacrumbs.shedlock/shedlock-provider-memcached-spy/4.37.0,https://repo1.maven.org/maven2/net/javacrumbs/shedlock/shedlock-provider-memcached-spy/4.37.0/shedlock-provider-memcached-spy-4.37.0.jar
,eu.timepit,refined-shapeless_sjs0.6_2.13,0.9.14,2020-04-22 07:59      7035,https://mvnrepository.com/artifact/eu.timepit/refined-shapeless_sjs0.6_2.13/0.9.14,https://repo1.maven.org/maven2/eu/timepit/refined-shapeless_sjs0.6_2.13/0.9.14/refined-shapeless_sjs0.6_2.13-0.9.14.jar
,io.youi,youi_2.11,0.9.0-M5,2018-03-08 20:41       267,https://mvnrepository.com/artifact/io.youi/youi_2.11/0.9.0-M5,https://repo1.maven.org/maven2/io/youi/youi_2.11/0.9.0-M5/youi_2.11-0.9.0-M5.jar
,tech.harmonysoft,harmonysoft-slf4j-spring,1.43.0,2023-02-17 09:20      2464,https://mvnrepository.com/artifact/tech.harmonysoft/harmonysoft-slf4j-spring/1.43.0,https://repo1.maven.org/maven2/tech/harmonysoft/harmonysoft-slf4j-spring/1.43.0/harmonysoft-slf4j-spring-1.43.0.jar
,org.mobicents.smsc,tx-httpserver-sbb,7.1.84,2016-10-17 07:54     42777,https://mvnrepository.com/artifact/org.mobicents.smsc/tx-httpserver-sbb/7.1.84,https://repo1.maven.org/maven2/org/mobicents/smsc/tx-httpserver-sbb/7.1.84/tx-httpserver-sbb-7.1.84.jar
,de.adorsys.psd2,aspsp-profile-server,7.6.3,2020-12-15 10:23     22906,https://mvnrepository.com/artifact/de.adorsys.psd2/aspsp-profile-server/7.6.3,https://repo1.maven.org/maven2/de/adorsys/psd2/aspsp-profile-server/7.6.3/aspsp-profile-server-7.6.3.jar
,dev.zio,zio-aws-route53recoverycontrolconfig_2.13,5.17.218.1,2022-06-24 09:49    663229,https://mvnrepository.com/artifact/dev.zio/zio-aws-route53recoverycontrolconfig_2.13/5.17.218.1,https://repo1.maven.org/maven2/dev/zio/zio-aws-route53recoverycontrolconfig_2.13/5.17.218.1/zio-aws-route53recoverycontrolconfig_2.13-5.17.218.1.jar
,org.xwiki.rendering,xwiki-rendering-syntax-xwiki20,9.1,2017-02-28 11:39     47873,https://mvnrepository.com/artifact/org.xwiki.rendering/xwiki-rendering-syntax-xwiki20/9.1,https://repo1.maven.org/maven2/org/xwiki/rendering/xwiki-rendering-syntax-xwiki20/9.1/xwiki-rendering-syntax-xwiki20-9.1.jar
,net.serenity-bdd,serenity-ant-task,2.0.12,2018-11-04 12:56     10526,https://mvnrepository.com/artifact/net.serenity-bdd/serenity-ant-task/2.0.12,https://repo1.maven.org/maven2/net/serenity-bdd/serenity-ant-task/2.0.12/serenity-ant-task-2.0.12.jar
,me.ahoo.cosid,cosid-jdbc,1.18.1,2023-02-11 12:19     15882,https://mvnrepository.com/artifact/me.ahoo.cosid/cosid-jdbc/1.18.1,https://repo1.maven.org/maven2/me/ahoo/cosid/cosid-jdbc/1.18.1/cosid-jdbc-1.18.1.jar
,io.vertx,vertx-web,4.3.7,2022-12-20 10:38    358537,https://mvnrepository.com/artifact/io.vertx/vertx-web/4.3.7,https://repo1.maven.org/maven2/io/vertx/vertx-web/4.3.7/vertx-web-4.3.7.jar
,org.guvnor,guvnor-asset-mgmt-project,6.2.0.CR2,2014-11-11 20:02      2348,https://mvnrepository.com/artifact/org.guvnor/guvnor-asset-mgmt-project/6.2.0.CR2,https://repo1.maven.org/maven2/org/guvnor/guvnor-asset-mgmt-project/6.2.0.CR2/guvnor-asset-mgmt-project-6.2.0.CR2-tests.jar
,org.wildfly,wildfly-clustering-jgroups-api,26.0.1.Final,2022-01-20 09:57      3631,https://mvnrepository.com/artifact/org.wildfly/wildfly-clustering-jgroups-api/26.0.1.Final,https://repo1.maven.org/maven2/org/wildfly/wildfly-clustering-jgroups-api/26.0.1.Final/wildfly-clustering-jgroups-api-26.0.1.Final.jar
,net.nemerosa.ontrack,ontrack-it-utils,3.0-beta.12,2016-09-14 13:00     12422,https://mvnrepository.com/artifact/net.nemerosa.ontrack/ontrack-it-utils/3.0-beta.12,https://repo1.maven.org/maven2/net/nemerosa/ontrack/ontrack-it-utils/3.0-beta.12/ontrack-it-utils-3.0-beta.12.jar
,io.streamnative.tests,pulsar-client-all-shade-test,2.10.0-rc-202201252205,2022-01-25 22:34      7716,https://mvnrepository.com/artifact/io.streamnative.tests/pulsar-client-all-shade-test/2.10.0-rc-202201252205,https://repo1.maven.org/maven2/io/streamnative/tests/pulsar-client-all-shade-test/2.10.0-rc-202201252205/pulsar-client-all-shade-test-2.10.0-rc-202201252205.jar
,org.sdase.commons,sda-commons-shared-forms,2.1.2,2020-09-07 07:49      1640,https://mvnrepository.com/artifact/org.sdase.commons/sda-commons-shared-forms/2.1.2,https://repo1.maven.org/maven2/org/sdase/commons/sda-commons-shared-forms/2.1.2/sda-commons-shared-forms-2.1.2.jar
,net.serenity-bdd,serenity-ant-task,2.4.32,2021-06-04 07:09      5980,https://mvnrepository.com/artifact/net.serenity-bdd/serenity-ant-task/2.4.32,https://repo1.maven.org/maven2/net/serenity-bdd/serenity-ant-task/2.4.32/serenity-ant-task-2.4.32.jar
,net.databinder,dispatch-twitter_2.7.3,0.6.0,2009-09-14 04:58     37165,https://mvnrepository.com/artifact/net.databinder/dispatch-twitter_2.7.3/0.6.0,https://repo1.maven.org/maven2/net/databinder/dispatch-twitter_2.7.3/0.6.0/dispatch-twitter_2.7.3-0.6.0.jar
,cn.gjing,tools-redis,1.0.3,2019-08-19 11:28     33736,https://mvnrepository.com/artifact/cn.gjing/tools-redis/1.0.3,https://repo1.maven.org/maven2/cn/gjing/tools-redis/1.0.3/tools-redis-1.0.3.jar
,io.fabric8.jube,jube-buildtools,2.0.30,2015-03-03 19:48      7094,https://mvnrepository.com/artifact/io.fabric8.jube/jube-buildtools/2.0.30,https://repo1.maven.org/maven2/io/fabric8/jube/jube-buildtools/2.0.30/jube-buildtools-2.0.30.jar
,org.juzu,juzu-core,0.7.0-beta6,2013-05-28 06:04    931458,https://mvnrepository.com/artifact/org.juzu/juzu-core/0.7.0-beta6,https://repo1.maven.org/maven2/org/juzu/juzu-core/0.7.0-beta6/juzu-core-0.7.0-beta6-tests.jar
,io.ebean,ebean-sqlite,13.23.2-jakarta,2023-10-27 09:17      1550,https://mvnrepository.com/artifact/io.ebean/ebean-sqlite/13.23.2-jakarta,https://repo1.maven.org/maven2/io/ebean/ebean-sqlite/13.23.2-jakarta/ebean-sqlite-13.23.2-jakarta.jar
,me.hekr.iotos.softgateway,framework-network-common,3.5.18,2023-05-27 09:22     23210,https://mvnrepository.com/artifact/me.hekr.iotos.softgateway/framework-network-common/3.5.18,https://repo1.maven.org/maven2/me/hekr/iotos/softgateway/framework-network-common/3.5.18/framework-network-common-3.5.18.jar
,software.amazon.awssdk,wellarchitected,2.17.181,2022-04-29 19:29   1059642,https://mvnrepository.com/artifact/software.amazon.awssdk/wellarchitected/2.17.181,https://repo1.maven.org/maven2/software/amazon/awssdk/wellarchitected/2.17.181/wellarchitected-2.17.181.jar
,systems.manifold,manifold-js-rt,2022.1.38,2023-01-25 05:39     48098,https://mvnrepository.com/artifact/systems.manifold/manifold-js-rt/2022.1.38,https://repo1.maven.org/maven2/systems/manifold/manifold-js-rt/2022.1.38/manifold-js-rt-2022.1.38.jar
,ru.tinkoff,typed-schema-finagle-zio_2.13,0.12.6,2020-09-17 17:48     70216,https://mvnrepository.com/artifact/ru.tinkoff/typed-schema-finagle-zio_2.13/0.12.6,https://repo1.maven.org/maven2/ru/tinkoff/typed-schema-finagle-zio_2.13/0.12.6/typed-schema-finagle-zio_2.13-0.12.6.jar
,org.hswebframework.web,hsweb-system-file-oauth2,3.0.2,2018-10-12 10:43      6711,https://mvnrepository.com/artifact/org.hswebframework.web/hsweb-system-file-oauth2/3.0.2,https://repo1.maven.org/maven2/org/hswebframework/web/hsweb-system-file-oauth2/3.0.2/hsweb-system-file-oauth2-3.0.2.jar
,org.scalaz,scalaz-core_2.13,7.4.0-M14,2023-09-16 07:08   9956875,https://mvnrepository.com/artifact/org.scalaz/scalaz-core_2.13/7.4.0-M14,https://repo1.maven.org/maven2/org/scalaz/scalaz-core_2.13/7.4.0-M14/scalaz-core_2.13-7.4.0-M14.jar
,ru.tinkoff,tofu-logging-layout_2.12,0.5.3,2019-11-18 15:51      9551,https://mvnrepository.com/artifact/ru.tinkoff/tofu-logging-layout_2.12/0.5.3,https://repo1.maven.org/maven2/ru/tinkoff/tofu-logging-layout_2.12/0.5.3/tofu-logging-layout_2.12-0.5.3.jar
,software.amazon.awssdk,forecast,2.17.248,2022-08-08 19:33   1447095,https://mvnrepository.com/artifact/software.amazon.awssdk/forecast/2.17.248,https://repo1.maven.org/maven2/software/amazon/awssdk/forecast/2.17.248/forecast-2.17.248.jar
,aws.sdk.kotlin,savingsplans,0.17.6-beta,2022-09-19 19:46       694,https://mvnrepository.com/artifact/aws.sdk.kotlin/savingsplans/0.17.6-beta,https://repo1.maven.org/maven2/aws/sdk/kotlin/savingsplans/0.17.6-beta/savingsplans-0.17.6-beta.jar
,aws.smithy.kotlin,smithy-test,0.5.0-alpha,2021-10-07 21:21      8381,https://mvnrepository.com/artifact/aws.smithy.kotlin/smithy-test/0.5.0-alpha,https://repo1.maven.org/maven2/aws/smithy/kotlin/smithy-test/0.5.0-alpha/smithy-test-0.5.0-alpha.jar
,io.suzaku,boopickle-shapeless_sjs1_2.12,1.3.3,2020-06-08 06:04     29543,https://mvnrepository.com/artifact/io.suzaku/boopickle-shapeless_sjs1_2.12/1.3.3,https://repo1.maven.org/maven2/io/suzaku/boopickle-shapeless_sjs1_2.12/1.3.3/boopickle-shapeless_sjs1_2.12-1.3.3.jar
,network.oxalis.vefa,peppol-icd,3.1.0,2023-06-17 04:26     16964,https://mvnrepository.com/artifact/network.oxalis.vefa/peppol-icd/3.1.0,https://repo1.maven.org/maven2/network/oxalis/vefa/peppol-icd/3.1.0/peppol-icd-3.1.0.jar
,eu.timepit,refined-scalaz_sjs0.6_2.12,0.9.4,2019-01-18 19:10     42047,https://mvnrepository.com/artifact/eu.timepit/refined-scalaz_sjs0.6_2.12/0.9.4,https://repo1.maven.org/maven2/eu/timepit/refined-scalaz_sjs0.6_2.12/0.9.4/refined-scalaz_sjs0.6_2.12-0.9.4.jar
,org.wso2.ei,org.wso2.micro.integrator.analytics.messageflow.data.publisher.feature,4.2.0-beta,2023-02-11 17:06    470290,https://mvnrepository.com/artifact/org.wso2.ei/org.wso2.micro.integrator.analytics.messageflow.data.publisher.feature/4.2.0-beta,https://repo1.maven.org/maven2/org/wso2/ei/org.wso2.micro.integrator.analytics.messageflow.data.publisher.feature/4.2.0-beta/org.wso2.micro.integrator.analytics.messageflow.data.publisher.feature-4.2.0-beta.jar
,io.trino,trino-thrift-api,401,2022-10-26 21:02     98209,https://mvnrepository.com/artifact/io.trino/trino-thrift-api/401,https://repo1.maven.org/maven2/io/trino/trino-thrift-api/401/trino-thrift-api-401.jar
,org.wso2.carbon,org.wso2.carbon.servletbridge,4.9.0-m2,2022-10-18 07:43     10605,https://mvnrepository.com/artifact/org.wso2.carbon/org.wso2.carbon.servletbridge/4.9.0-m2,https://repo1.maven.org/maven2/org/wso2/carbon/org.wso2.carbon.servletbridge/4.9.0-m2/org.wso2.carbon.servletbridge-4.9.0-m2.jar
,dev.zio,zio-aws-servicediscovery_3,5.17.295.17,2022-12-19 08:31   1412124,https://mvnrepository.com/artifact/dev.zio/zio-aws-servicediscovery_3/5.17.295.17,https://repo1.maven.org/maven2/dev/zio/zio-aws-servicediscovery_3/5.17.295.17/zio-aws-servicediscovery_3-5.17.295.17.jar
,software.amazon.awssdk,panorama,2.20.8,2023-02-20 21:01   1219604,https://mvnrepository.com/artifact/software.amazon.awssdk/panorama/2.20.8,https://repo1.maven.org/maven2/software/amazon/awssdk/panorama/2.20.8/panorama-2.20.8.jar
,nl.crashdata.crashdata-parent,crashdata-eclipse-settings,1.25,2019-05-15 08:11     10580,https://mvnrepository.com/artifact/nl.crashdata.crashdata-parent/crashdata-eclipse-settings/1.25,https://repo1.maven.org/maven2/nl/crashdata/crashdata-parent/crashdata-eclipse-settings/1.25/crashdata-eclipse-settings-1.25.jar
,nl.basjes.parse.useragent,yauaa-logparser,6.4,2021-12-12 21:09   5871749,https://mvnrepository.com/artifact/nl.basjes.parse.useragent/yauaa-logparser/6.4,https://repo1.maven.org/maven2/nl/basjes/parse/useragent/yauaa-logparser/6.4/yauaa-logparser-6.4-udf.jar
